date,kospi_close,kospi_vol,kospi_var,kospi-50_close,kospi-50_vol,kospi-50_var,kosdaq_close,kosdaq_vol,kosdaq_var,us-30_close,us-30_vol,us-30_var,us-spx-500_close,us-spx-500_vol,us-spx-500_var,nasdaq-composite_close,nasdaq-composite_vol,nasdaq-composite_var,smallcap-2000_close,smallcap-2000_vol,smallcap-2000_var,volatility-s-p-500_close,volatility-s-p-500_vol,volatility-s-p-500_var,s-p-tsx-composite_close,s-p-tsx-composite_vol,s-p-tsx-composite_var,bovespa_close,bovespa_vol,bovespa_var,ipc_close,ipc_vol,ipc_var,germany-30_close,germany-30_vol,germany-30_var,uk-100_close,uk-100_vol,uk-100_var,france-40_close,france-40_vol,france-40_var,eu-stoxx50_close,eu-stoxx50_vol,eu-stoxx50_var,netherlands-25_close,netherlands-25_vol,netherlands-25_var,spain-35_close,spain-35_vol,spain-35_var,it-mib-40_close,it-mib-40_vol,it-mib-40_var,switzerland-20_close,switzerland-20_vol,switzerland-20_var,psi-20_close,psi-20_vol,psi-20_var,bel-20_close,bel-20_vol,bel-20_var,atx_close,atx_vol,atx_var,omx-stockholm-30_close,omx-stockholm-30_vol,omx-stockholm-30_var,mcx_close,mcx_vol,mcx_var,rtsi_close,rtsi_vol,rtsi_var,wig-20_close,wig-20_vol,wig-20_var,hungary-stock-market_close,hungary-stock-market_vol,hungary-stock-market_var,ise-100_close,ise-100_vol,ise-100_var,ta25_close,ta25_vol,ta25_var,tasi_close,tasi_vol,tasi_var,japan-ni225_close,japan-ni225_vol,japan-ni225_var,aus-200_close,aus-200_vol,aus-200_var,shanghai-composite_close,shanghai-composite_vol,shanghai-composite_var,szse-component_close,szse-component_vol,szse-component_var,ftse-china-a50_close,ftse-china-a50_vol,ftse-china-a50_var,dj-shanghai_close,dj-shanghai_vol,dj-shanghai_var,hang-sen-40_close,hang-sen-40_vol,hang-sen-40_var,taiwan-weighted_close,taiwan-weighted_vol,taiwan-weighted_var,thailand-set_close,thailand-set_vol,thailand-set_var,idx-composite_close,idx-composite_vol,idx-composite_var,s-p-cnx-nifty_close,s-p-cnx-nifty_vol,s-p-cnx-nifty_var,sensex_close,sensex_vol,sensex_var,vn-30_close,vn-30_vol,vn-30_var
2012-10-10,1948.22,449.39M,-1.56,1661.74,56.23K,-1.86,533.86,723.62K,-1.22,13344.97,101.12M,-0.95,1432.56,-,-0.62,3051.78,358.01M,-0.43,826.75,-,-0.14,16.29,-,-0.49,12212.42,138.92M,-0.50,58456,2.78M,-0.82,41470.05,189.25M,-0.68,7205.23,86.65M,-0.40,5776.71,681.62M,-0.58,3365.87,140.02M,-0.50,2456.54,49.82M,-0.63,326.80,62.01M,-0.28,7668.00,164.97M,-1.00,15440.63,588.97M,-0.41,6629.04,26.45M,-0.30,5310.47,260.27M,-0.95,2363.23,12.32M,-0.99,,,,1061.55,88.85M,-1.13,1460.93,-,-0.82,1483.84,-,-0.69,2392.33,47.52M,0.68,18948.74,-,0.44,684.58,485.93M,0.58,1206.41,-,-0.09,6796.99,138.24M,0.10,8596.23,122.32K,-1.98,4490.70,654.16M,-0.32,2119.94,7.89B,0.22,8773.68,681.70M,0.34,7317.15,-,-0.21,,,,20919.60,1.24B,-0.08,,,,1289.35,8.05B,-0.24,4280.01,3.16B,-0.01,5652.15,126.29B,-0.92,18631.10,7.12K,-0.86,461.71,14.42K,0.35
2012-10-09,1979.04,516.87M,-0.14,1693.22,22.57K,-0.20,540.43,680.09K,0.49,13473.53,103.63M,-0.81,1441.48,-,-0.99,3065.02,350.43M,-1.52,827.92,-,-1.25,16.37,-,8.34,12273.57,161.13M,-1.17,58939,3.15M,-0.64,41755.16,292.52M,-0.00,7234.53,100.58M,-0.78,5810.25,574.47M,-0.54,3382.78,185.97M,-0.70,2472.23,61.06M,-0.96,327.71,62.65M,-0.56,7745.40,182.72M,-1.85,15504.65,723.84M,-0.37,6649.10,29.85M,-0.10,5361.43,347.12M,-0.14,2386.98,12.20M,-0.84,,,,1073.66,70.34M,-0.58,1472.94,-,-0.05,1494.16,-,0.11,2376.24,43.43M,-1.03,18865.10,-,-0.53,680.63,445.00M,0.93,1207.55,-,-1.52,6790.20,131.41M,-0.25,8769.59,124.43K,-1.06,4505.30,547.53M,0.52,2115.23,8.46B,1.97,8743.86,757.30M,2.39,7332.41,-,2.02,,,,20937.28,1.54B,0.54,7592.01,1.84M,-0.31,1292.48,9.36B,-0.94,4280.25,2.91B,0.28,5704.60,119.30B,0.50,18793.36,8.19K,0.45,460.09,14.07K,-0.04
2012-10-08,1981.89,508.31M,-0.67,1696.58,28.46K,-0.82,537.79,562.11K,0.37,13583.65,71.29M,-0.19,1455.88,-,-0.35,3112.35,348.25M,-0.76,838.41,-,-0.53,15.11,-,5.44,,,,59317,2.60M,1.27,41756.96,199.27M,-0.42,7291.21,121.13M,-1.44,5841.74,492.22M,-0.50,3406.53,123.55M,-1.46,2496.09,45.99M,-1.39,329.57,65.24M,-0.89,7891.00,112.26M,-0.80,15562.00,509.72M,-1.98,6655.77,25.96M,-0.29,5368.98,460.97M,-0.35,2407.24,9.31M,-1.20,,,,1079.91,56.63M,-1.25,1473.61,-,-0.27,1492.51,-,-1.07,2400.99,48.66M,-0.42,18966.25,-,-0.83,674.35,393.63M,0.08,,,,6807.30,172.28M,-0.82,,,,4481.90,646.31M,-0.28,2074.42,5.51B,-0.56,8540.08,568.00M,-1.60,7187.32,-,-1.21,,,,20824.56,1.35B,-0.89,7615.89,1.55M,-0.97,1304.71,10.14B,-0.51,4268.23,3.09B,-1.00,5676.00,142.32B,-1.23,18708.98,9.42K,-1.21,460.26,15.11K,1.56
2012-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6863.29,157.95M,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6887.97,156.30M,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-05,1995.17,681.22M,0.12,1710.66,27.35K,0.00,535.82,598.76K,0.82,13610.15,115.50M,0.26,1460.93,-,-0.03,3136.19,348.18M,-0.42,842.86,-,-0.21,14.33,-,-1.51,12418.99,130.59M,-0.23,58572,3.24M,0.19,41934.08,275.76M,1.24,7397.87,115.17M,1.27,5871.02,883.08M,0.74,3457.04,143.09M,1.64,2531.21,66.70M,1.83,332.53,86.59M,1.49,7954.40,142.99M,1.81,15876.25,755.96M,2.35,6674.82,32.83M,0.66,5387.71,268.33M,1.84,2436.48,12.89M,1.18,,,,1093.54,82.40M,0.96,1477.60,-,1.43,1508.72,-,1.73,2411.07,26.13M,1.73,19124.46,-,0.34,673.84,496.09M,0.71,,,,,,,8863.30,112.09K,0.44,4494.40,612.13M,0.94,,,,,,,,,,,,,21012.38,1.29B,0.50,7690.65,1.80M,0.11,1311.35,6.99B,0.36,4311.31,2.88B,0.93,5746.95,255.57B,-0.70,18938.46,39.41K,-0.63,453.20,12.71K,0.80
2012-10-04,1992.68,596.93M,-0.17,1710.59,32.52K,-0.20,531.44,619.39K,0.74,13575.36,106.39M,0.60,1461.40,-,0.72,3149.46,356.33M,0.45,844.65,-,0.70,14.55,-,-5.70,12447.68,162.61M,0.71,58458,3.37M,-0.29,41421.74,230.23M,1.02,7305.21,129.88M,-0.23,5827.78,817.16M,0.03,3401.20,111.08M,-0.14,2485.75,62.70M,-0.27,327.66,85.30M,-0.10,7812.80,125.26M,-0.18,15511.25,659.02M,-0.15,6631.35,34.08M,0.41,5290.30,150.82M,-0.52,2407.95,10.59M,-0.01,,,,1083.10,78.80M,0.26,1456.74,-,-1.07,1483.03,-,-0.62,2370.18,25.31M,-0.78,19059.60,-,0.70,669.09,618.09M,0.13,1226.23,-,-0.29,,,,8824.59,123.49K,0.89,4452.40,669.58M,0.31,,,,,,,,,,,,,20907.95,1.03B,0.09,7682.34,1.78M,-0.03,1306.63,8.40B,-0.07,4271.46,2.82B,0.47,5787.60,179.19B,0.98,19058.15,11.64K,1.00,449.62,9.27K,-0.18
2012-10-03,,,,,,,,,,13494.61,103.89M,0.09,1450.99,-,0.36,3135.23,371.29M,0.49,838.78,-,-0.21,15.43,-,-1.78,12359.47,153.55M,-0.26,58627,3.20M,-1.00,41004.84,123.54M,-0.47,7322.08,99.33M,0.22,5825.81,606.20M,0.28,3406.02,118.79M,-0.24,2492.48,56.40M,-0.04,327.98,66.68M,0.23,7826.70,186.84M,-0.51,15535.09,575.08M,0.25,6604.44,31.39M,-0.14,5318.17,108.76M,0.99,2408.17,10.57M,0.05,,,,1080.24,75.91M,-0.44,1472.50,-,-0.88,1492.30,-,-1.03,2388.78,49.70M,-0.44,18927.65,-,0.99,668.22,431.22M,-1.00,1229.82,-,1.11,6887.29,145.12M,-0.13,8746.87,103.52K,-0.45,4438.60,618.94M,0.13,,,,,,,,,,,,,20888.28,1.38B,0.23,7684.63,1.53M,-0.44,1307.55,8.27B,0.14,4251.51,4.03B,-0.13,5731.25,173.22B,0.22,18869.69,8.47K,0.24,450.44,11.16K,0.33
2012-10-02,1996.03,496.28M,-0.01,1713.96,24.57K,0.06,527.56,508.96K,0.72,13482.36,90.73M,-0.24,1445.75,-,0.09,3120.04,354.15M,0.21,840.51,-,0.02,15.71,-,-3.74,12391.23,184.55M,0.17,59222,3.20M,-0.59,41199.29,169.62M,0.18,7305.86,133.88M,-0.28,5809.45,704.90M,-0.19,3414.23,137.53M,-0.60,2493.59,60.47M,-0.21,327.24,78.95M,-0.09,7867.10,141.83M,1.07,15495.79,779.25M,-0.18,6613.54,35.76M,0.04,5265.83,95.74M,0.58,2407.07,12.01M,0.19,,,,1084.97,85.47M,-0.02,1485.63,-,-0.31,1507.77,-,-0.40,2399.29,58.19M,-0.02,18742.90,-,-0.23,674.98,437.09M,1.11,1216.35,-,2.28,6896.10,156.03M,0.20,8786.05,98.22K,-0.12,4433.00,680.99M,1.01,,,,,,,,,,,,,,,,7718.68,1.61M,0.56,1305.66,6.28B,0.46,4256.84,3.88B,0.49,,,,,,,448.97,12.51K,-0.57
2012-10-01,,,,,,,,,,13515.11,106.12M,0.58,1444.49,-,0.27,3113.53,404.69M,-0.09,840.31,-,0.34,16.32,-,3.75,12370.19,156.97M,0.43,59571,2.76M,0.67,41124.56,164.11M,0.63,7326.73,126.10M,1.53,5820.45,690.29M,1.37,3434.98,161.58M,2.39,2498.81,60.59M,1.82,327.52,85.11M,1.34,7784.10,156.30M,0.98,15523.10,702.54M,2.83,6610.91,34.48M,1.77,5235.34,110.97M,0.63,2402.41,14.52M,1.23,,,,1085.14,73.75M,1.18,1490.21,-,2.19,1513.81,-,2.58,2399.80,38.58M,1.20,18785.81,-,1.06,667.55,412.33M,0.54,,,,6882.12,170.83M,0.62,8796.51,99.09K,-0.83,4388.60,-,0.04,,,,,,,,,,,,,,,,7675.72,1.41M,-0.51,1299.71,4.92B,0.07,4236.29,2.93B,-0.62,5718.80,128.04B,0.27,18823.91,8.25K,0.33,451.55,12.03K,-1.08
2012-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6839.83,181.46M,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6807.71,208.11M,-1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-28,1996.21,678.17M,0.38,1712.87,31.07K,0.42,523.78,504.08K,1.06,13437.13,146.95M,-0.36,1440.67,-,-0.45,3116.23,463.49M,-0.65,837.45,-,-0.72,15.73,-,6.00,12317.46,201.03M,-0.17,59176,3.69M,-1.77,40866.96,239.77M,0.34,7216.15,147.38M,-1.01,5742.07,745.47M,-0.65,3354.82,157.12M,-2.46,2454.26,70.00M,-2.07,323.18,105.06M,-1.80,7708.50,175.96M,-1.71,15095.84,767.79M,-2.29,6495.88,45.10M,-0.76,5202.76,110.29M,-0.57,2373.33,16.48M,-1.44,,,,1072.45,99.07M,-1.03,1458.26,-,0.36,1475.70,-,0.06,2371.42,50.37M,-0.19,18588.65,-,-0.53,663.97,377.42M,-0.56,,,,,,,8870.16,135.63K,-0.89,4387.00,899.80M,0.06,2086.17,7.94B,1.45,8679.22,914.70M,2.27,7275.19,-,1.52,,,,20840.38,1.40B,0.38,7715.16,2.02M,0.41,1298.79,6.51B,0.99,4262.56,3.29B,0.89,5703.30,173.26B,0.95,18762.74,11.40K,0.99,456.48,9.50K,-0.41
2012-09-27,1988.70,693.72M,0.42,1705.63,34.46K,0.50,518.29,576.99K,-0.46,13485.97,113.99M,0.54,1447.15,-,0.96,3136.60,393.32M,1.39,843.54,-,1.15,14.84,-,-11.72,12338.85,165.74M,0.87,60240,3.81M,-0.39,40729.70,232.78M,0.98,7290.02,153.89M,0.19,5779.42,545.05M,0.20,3439.32,114.16M,0.72,2506.06,63.02M,0.30,329.12,77.96M,0.33,7842.30,145.56M,-0.15,15450.14,744.26M,0.27,6545.91,35.12M,0.08,5232.37,68.56M,0.36,2408.00,13.05M,0.10,,,,1083.62,97.67M,-0.42,1453.09,-,0.53,1474.76,-,1.22,2375.96,33.09M,0.79,18687.43,-,1.46,667.71,417.69M,0.14,1189.25,-,1.91,,,,8949.87,124.75K,0.48,4384.20,698.32M,0.52,2056.32,7.67B,2.60,8486.27,798.30M,3.57,7166.16,-,3.12,,,,20762.29,1.74B,1.14,7683.80,1.93M,0.18,1286.11,5.75B,0.91,4225.02,4.42B,1.07,5649.50,238.99B,-0.25,18579.50,10.45K,-0.28,458.38,10.04K,-0.40
2012-09-26,1980.44,1.21B,-0.55,1697.07,34.51K,-0.55,520.71,601.26K,-0.43,13413.51,124.35M,-0.33,1433.32,-,-0.57,3093.70,391.16M,-0.77,833.93,-,-0.62,16.81,-,8.94,12232.86,167.30M,-0.20,60478,3.14M,-0.04,40332.98,298.43M,0.29,7276.51,183.91M,-2.00,5768.09,685.63M,-1.56,3414.84,163.39M,-2.82,2498.52,83.76M,-2.72,328.05,98.43M,-1.93,7854.40,252.68M,-3.92,15408.03,826.99M,-3.29,6540.41,43.83M,-1.10,5213.57,109.93M,-2.25,2405.51,19.02M,-1.83,,,,1088.16,93.40M,-1.59,1445.38,-,-2.51,1456.99,-,-3.57,2357.34,28.41M,-1.04,18418.94,-,-1.35,666.76,543.82M,-1.67,,,,6878.72,193.66M,-1.42,8906.70,109.26K,-2.03,4361.60,688.24M,-0.26,2004.17,5.04B,-1.24,8193.37,406.10M,-1.10,6949.33,-,-0.78,,,,20527.73,1.11B,-0.83,7669.63,2.12M,-0.83,1274.50,7.33B,-1.00,4180.16,3.04B,-1.11,5663.45,170.77B,-0.18,18632.17,10.32K,-0.33,460.23,9.85K,0.81
2012-09-25,1991.41,528.99M,-0.60,1706.52,31.66K,-0.52,522.96,935.68K,-1.75,13457.55,138.63M,-0.75,1441.59,-,-1.05,3117.73,439.32M,-1.36,839.12,-,-1.48,15.43,-,9.05,12257.18,186.59M,-0.46,60501,3.87M,-2.28,40215.35,166.18M,-0.85,7425.11,137.22M,0.16,5859.71,737.35M,0.36,3513.81,122.94M,0.47,2568.48,56.76M,0.41,334.50,74.48M,0.80,8175.00,125.01M,0.45,15932.60,641.29M,0.41,6613.45,30.96M,0.25,5333.38,112.69M,-0.41,2450.25,15.01M,-0.40,,,,1105.72,115.58M,0.54,1482.61,-,-0.49,1510.96,-,0.09,2382.03,27.67M,0.62,18671.93,-,-0.16,678.10,473.29M,0.90,,,,6977.67,162.47M,0.24,9091.54,128.41K,0.25,4372.90,607.57M,-0.29,2029.29,4.82B,-0.19,8284.25,373.40M,-0.32,7004.06,-,0.18,,,,20698.68,1.07B,0.02,7734.13,2.07M,-0.44,1287.41,7.39B,0.24,4226.89,4.01B,0.62,5673.90,341.39B,0.08,18694.41,10.63K,0.11,456.52,9.22K,0.44
2012-09-24,2003.44,482.97M,0.05,1715.41,29.21K,0.11,532.28,718.13K,0.15,13558.92,120.37M,-0.15,1456.89,-,-0.22,3160.78,387.10M,-0.60,851.76,-,-0.44,14.15,-,1.22,12313.54,145.96M,-0.57,61910,3.33M,0.96,40561.22,157.47M,0.55,7413.16,127.43M,-0.52,5838.84,736.97M,-0.24,3497.22,106.33M,-0.95,2557.89,41.83M,-0.74,331.84,78.06M,-0.69,8138.40,107.28M,-1.12,15867.07,513.14M,-0.78,6597.22,33.40M,-0.13,5355.39,263.50M,-1.34,2460.20,11.62M,-0.52,,,,1099.73,84.81M,-0.01,1489.92,-,-0.45,1509.58,-,-0.86,2367.42,29.01M,-0.54,18701.17,-,0.34,672.07,408.62M,-1.01,1166.98,-,1.61,6960.65,208.32M,-1.00,9069.29,105.87K,-0.45,4385.50,609.07M,-0.52,2033.19,5.76B,0.32,8310.94,591.10M,1.33,6991.64,-,0.55,,,,20694.70,977.71M,-0.19,7768.30,2.10M,0.18,1284.30,7.80B,-0.15,4200.91,4.79B,-1.03,5669.60,210.42B,-0.38,18673.34,14.97K,-0.42,454.52,11.34K,-0.66
2012-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.54,-,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7031.04,139.30M,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-21,2002.37,649.20M,0.60,1713.57,31.81K,0.49,531.49,927.39K,0.65,13579.47,429.61M,-0.13,1460.15,-,-0.01,3179.96,907.65M,0.13,855.51,-,0.47,13.98,-,-0.64,12383.60,516.67M,-0.21,61320,2.99M,-0.60,40338.70,366.64M,-0.40,7451.62,277.45M,0.84,5852.62,1.20B,-0.03,3530.72,234.81M,0.59,2577.08,106.81M,0.94,334.15,136.18M,-0.03,8230.70,340.75M,2.60,15991.10,1.03B,1.02,6605.82,88.78M,0.75,5428.35,158.54M,1.69,2473.01,25.16M,0.55,,,,1099.89,102.04M,-0.03,1496.65,-,-0.18,1522.63,-,0.45,2380.32,46.42M,-0.30,18637.15,-,-0.25,678.91,454.74M,1.33,,,,,,,9110.00,121.72K,0.25,4408.30,1.06B,0.25,2026.69,6.03B,0.09,8201.53,551.10M,-0.01,6953.08,-,0.04,,,,20734.94,1.84B,0.70,7754.59,2.25M,0.35,1286.26,6.65B,0.28,4244.62,4.25B,0.64,5691.15,278.02B,2.46,18752.83,14.94K,2.20,457.53,31.53K,1.75
2012-09-20,1990.33,618.39M,-0.87,1705.22,41.46K,-1.06,528.06,797.36K,0.00,13596.93,117.91M,0.14,1460.26,-,-0.05,3175.96,395.26M,-0.21,851.51,-,-0.53,14.07,-,1.37,12409.25,165.23M,-0.22,61688,2.92M,0.06,40500.35,229.65M,-1.08,7389.49,189.99M,-0.02,5854.64,656.51M,-0.57,3509.92,137.68M,-0.62,2553.03,73.44M,-0.57,334.24,91.63M,-0.44,8022.10,168.75M,-0.95,15830.28,913.40M,-1.68,6556.49,39.97M,-0.22,5337.92,151.92M,0.08,2459.46,16.26M,0.30,,,,1100.23,85.45M,-0.56,1499.28,-,0.01,1515.88,-,-0.11,2387.45,39.98M,-1.21,18684.10,-,-0.30,670.02,394.06M,-0.17,1138.33,-,0.02,,,,9086.98,144.62K,-1.57,4397.20,1.18B,-0.48,2024.84,6.75B,-2.08,8202.20,636.90M,-2.72,6950.53,-,-1.75,,,,20590.92,1.50B,-1.20,7727.55,2.53M,-0.70,1282.68,7.49B,-0.22,4217.52,4.98B,-0.64,5554.25,165.69B,-0.82,18349.25,8.80K,-0.79,449.66,21.44K,-1.63
2012-09-19,2007.88,959.92M,0.15,1723.55,39.60K,-0.10,528.06,797.11K,0.87,13577.96,116.21M,0.10,1461.05,-,0.12,3182.62,403.83M,0.15,856.08,-,-0.10,13.88,-,-2.12,12436.16,188.50M,0.11,61652,3.39M,-0.25,40941.32,190.86M,0.86,7390.76,147.35M,0.59,5888.48,704.14M,0.35,3531.82,155.64M,0.54,2567.67,78.32M,0.56,335.71,89.90M,0.07,8098.80,177.13M,0.50,16100.23,918.75M,0.15,6570.72,37.50M,0.51,5333.59,174.68M,0.60,2452.08,14.42M,0.11,,,,1106.43,76.90M,0.50,1499.12,-,-1.07,1517.58,-,-1.95,2416.64,41.02M,0.47,18740.68,-,-0.71,671.15,529.12M,-0.72,1138.10,-,0.45,7057.01,173.19M,-0.68,9232.21,157.20K,1.19,4418.40,1.12B,0.54,2067.83,5.22B,0.40,8431.74,516.20M,0.50,7074.54,-,0.02,,,,20841.91,1.94B,1.16,7781.91,2.74M,0.62,1285.46,6.91B,0.99,4244.71,3.82B,0.49,,,,,,,457.13,19.38K,-0.72
