date,germany-1_close,germany-1_var,u.s.-1_close,u.s.-1_var,brazil-1_close,brazil-1_var,switzerland-1_close,switzerland-1_var,uk-1_close,uk-1_var,italy-1_close,italy-1_var,japan-1_close,japan-1_var,china-1_close,china-1_var,canada-1_close,canada-1_var,france-1_close,france-1_var,south-korea-1_close,south-korea-1_var,australia-1_close,australia-1_var,germany-10_close,germany-10_var,u.s.-10_close,u.s.-10_var,brazil-10_close,brazil-10_var,switzerland-10_close,switzerland-10_var,uk-10_close,uk-10_var,italy-10_close,italy-10_var,japan-10_close,japan-10_var,china-10_close,china-10_var,canada-10_close,canada-10_var,france-10_close,france-10_var,south-korea-10_close,south-korea-10_var,australia-10_close,australia-10_var
2017-12-21,-0.772,-2.77,1.7170,0.29,6.775,0.30,-0.790,-3.66,0.3600,-1.64,-0.465,3.33,-0.156,2.63,3.827,0.79,1.500,2.39,-0.651,2.04,1.851,0.05,1.774,1.43,0.4170,3.22,2.484,-0.50,10.380,-1.00,-0.076,-5.00,1.2630,0.88,1.906,-1.75,0.060,9.09,3.921,0.10,2.028,1.86,0.749,-1.71,2.485,0.73,2.667,0.91
2017-12-20,-0.794,-0.25,1.7120,0.18,6.755,0.07,-0.820,2.50,0.3660,-2.66,-0.450,1.12,-0.152,-1.94,3.797,0.50,1.465,1.03,-0.638,-1.39,1.850,-0.54,1.749,0.81,0.4040,6.32,2.497,1.55,10.485,-0.80,-0.080,-50.00,1.2520,3.64,1.940,0.88,0.055,34.15,3.917,0.26,1.991,2.95,0.762,8.55,2.467,0.65,2.643,3.12
2017-12-19,-0.796,-4.33,1.7090,0.59,6.750,0.07,-0.800,2.56,0.3760,4.44,-0.445,8.80,-0.155,0.65,3.778,-0.32,1.450,2.84,-0.647,-1.97,1.860,-0.21,1.735,-0.34,0.3800,23.38,2.459,2.71,10.570,0.48,-0.160,-9.60,1.2080,5.13,1.923,6.60,0.041,2.50,3.907,-0.03,1.934,4.03,0.702,10.38,2.451,0.78,2.563,0.00
2017-12-18,-0.832,0.12,1.6990,0.32,6.745,0.07,-0.780,5.41,0.3600,5.26,-0.409,6.23,-0.154,0.00,3.790,-0.21,1.410,0.36,-0.660,-0.29,1.864,0.81,1.741,0.69,0.3080,2.33,2.394,1.06,10.520,1.11,-0.177,4.73,1.1490,0.26,1.804,-0.55,0.040,-11.11,3.908,-0.43,1.859,1.25,0.636,0.20,2.432,0.08,2.563,-0.31
2017-12-17,,,1.6935,-0.15,,,-0.740,-2.63,,,,,-0.154,-1.28,,,,,,,,,1.729,0.23,,,2.369,0.76,,,,,,,,,0.045,2.27,,,,,,,,,2.571,0.51
2017-12-16,-0.831,0.00,1.6961,0.12,6.740,0.00,-0.760,-1.30,0.3420,0.00,-0.385,0.00,-0.156,1.30,3.798,0.00,1.405,0.00,-0.662,0.29,1.849,0.00,1.725,-0.06,0.3010,-0.33,2.351,0.00,10.405,0.00,-0.169,0.00,1.1460,-0.52,1.814,0.11,0.044,-4.35,3.925,0.00,1.836,0.00,0.635,0.00,2.430,-0.12,2.558,1.03
2017-12-15,-0.831,4.27,1.6940,0.65,6.740,-0.22,-0.770,4.05,0.3420,-12.08,-0.385,1.32,-0.154,0.00,3.798,-0.16,1.405,-0.35,-0.660,-0.60,1.849,1.09,1.726,0.29,0.3020,-2.89,2.351,0.08,10.405,0.53,-0.169,-0.59,1.1520,-1.96,1.812,1.17,0.046,-9.80,3.925,-0.38,1.836,-1.02,0.635,-3.05,2.433,-0.69,2.532,-0.78
2017-12-14,-0.797,7.12,1.6830,0.78,6.755,0.07,-0.740,-2.63,0.3890,-1.52,-0.380,0.80,-0.154,-1.28,3.804,0.18,1.410,2.17,-0.664,2.63,1.829,0.49,1.721,-0.81,0.3110,-0.96,2.349,0.08,10.350,0.83,-0.170,11.84,1.1750,-3.29,1.791,0.62,0.051,2.00,3.940,-0.51,1.855,0.65,0.655,-1.80,2.450,-0.08,2.552,0.67
2017-12-13,-0.744,-5.10,1.6700,-1.12,6.750,-0.44,-0.760,-1.30,0.3950,-2.95,-0.377,-5.04,-0.156,0.65,3.797,0.72,1.380,-0.72,-0.647,0.78,1.820,0.33,1.735,0.46,0.3140,-1.26,2.348,-2.31,10.265,-0.73,-0.152,2.01,1.2150,-0.65,1.780,4.46,0.050,8.70,3.960,-0.25,1.843,-1.23,0.667,2.77,2.452,-0.16,2.535,-0.74
2017-12-12,-0.784,4.39,1.6890,0.48,6.780,0.22,-0.770,2.67,0.4070,-4.01,-0.397,1.53,-0.155,0.65,3.770,-0.71,1.390,2.96,-0.642,-0.31,1.814,-1.57,1.727,0.12,0.3180,8.53,2.403,0.53,10.340,0.58,-0.149,-14.86,1.2230,1.58,1.704,3.09,0.046,-13.21,3.970,0.68,1.866,0.21,0.649,4.68,2.456,-1.09,2.554,-0.35
2017-12-11,-0.751,-3.84,1.6810,0.79,6.765,-0.37,-0.750,1.35,0.4240,-5.78,-0.391,-0.76,-0.154,0.65,3.797,0.64,1.350,0.00,-0.644,1.58,1.843,-0.11,1.725,0.70,0.2930,-5.18,2.390,0.23,10.280,0.78,-0.175,10.76,1.2040,-5.86,1.653,0.61,0.053,-3.64,3.943,0.59,1.862,0.05,0.620,-1.12,2.483,0.12,2.563,0.20
2017-12-10,,,1.6679,0.17,,,-0.740,-3.90,,,,,-0.153,2.68,,,,,,,,,1.713,-0.81,,,2.385,0.30,,,,,,,,,0.055,7.84,,,,,,,,,2.558,0.20
2017-12-09,,,,,,,,,,,,,,,,,,,,,1.845,-0.32,,,,,,,,,,,,,,,,,3.920,0.13,1.861,0.00,,,2.480,-0.20,2.553,0.55
2017-12-08,-0.781,-1.88,1.6650,-0.66,6.790,-0.37,-0.770,1.32,0.4500,-1.96,-0.394,-1.01,-0.149,2.76,3.773,0.40,1.350,0.75,-0.634,-0.16,1.851,0.71,1.727,0.23,0.3090,4.75,2.378,0.69,10.200,-0.49,-0.158,-6.51,1.2790,2.08,1.643,-1.85,0.051,-5.56,3.915,0.41,1.861,0.32,0.627,2.12,2.485,0.04,2.539,0.55
2017-12-07,-0.796,4.60,1.6760,0.18,6.815,0.29,-0.760,1.33,0.4590,4.32,-0.398,0.51,-0.145,1.40,3.758,2.48,1.340,-0.37,-0.635,0.63,1.838,-0.70,1.723,0.17,0.2950,-0.34,2.362,0.91,10.250,1.08,-0.169,1.20,1.2530,1.87,1.674,-2.62,0.054,-3.57,3.899,0.05,1.855,-0.11,0.614,0.00,2.484,0.81,2.525,0.00
2017-12-06,-0.761,1.74,1.6730,0.36,6.795,0.00,-0.750,-2.60,0.4400,1.15,-0.396,0.51,-0.143,0.00,3.667,-0.16,1.345,-3.24,-0.631,1.12,1.851,-0.16,1.720,0.82,0.2960,-6.62,2.340,-0.53,10.140,-1.27,-0.167,9.87,1.2300,-2.15,1.719,0.70,0.056,27.27,3.897,-0.18,1.857,-1.90,0.614,-4.21,2.464,-1.52,2.525,-2.32
2017-12-05,-0.748,1.49,1.6670,0.97,6.795,-0.29,-0.770,0.00,0.4350,-1.58,-0.394,-1.25,-0.143,-8.33,3.673,0.30,1.390,0.00,-0.624,0.32,1.854,0.11,1.706,-0.18,0.3170,-7.85,2.353,-0.83,10.270,0.10,-0.152,12.59,1.2570,-2.26,1.707,-1.16,0.044,10.00,3.904,-0.15,1.893,-1.61,0.641,-1.08,2.502,0.60,2.585,0.98
2017-12-04,-0.737,2.65,1.6510,2.07,6.815,-0.73,-0.770,5.48,0.4420,7.54,-0.399,-1.24,-0.156,-0.64,3.662,-0.57,1.390,1.83,-0.622,-2.05,1.852,0.43,1.709,0.77,0.3440,12.05,2.372,-1.99,10.260,-0.87,-0.135,-6.90,1.2860,4.13,1.727,1.41,0.040,0.00,3.910,0.51,1.924,0.84,0.648,5.71,2.487,0.08,2.560,-0.04
2017-12-03,,,1.6175,0.03,,,-0.730,-1.35,,,,,-0.157,-1.26,,,,,,,,,1.696,-0.18,,,2.421,2.42,,,,,,,,,0.040,17.65,3.890,-0.59,,,,,,,2.561,0.99
2017-12-02,,,,,,,,,,,,,,,,,,,,,1.844,-0.05,,,,,,,,,,,,,,,,,3.913,0.00,1.908,0.00,0.613,-4.52,2.485,-0.24,,
2017-12-01,-0.718,-1.91,1.6170,-0.06,6.865,-0.22,-0.740,-3.90,0.4110,-12.55,-0.404,-2.18,-0.159,0.63,3.683,-0.46,1.365,4.20,-0.635,1.44,1.845,-0.54,1.699,0.12,0.3070,-16.35,2.363,-2.14,10.350,-0.38,-0.145,27.19,1.2350,-7.21,1.703,-2.18,0.034,-5.56,3.913,-0.10,1.908,1.22,0.642,-6.14,2.491,0.65,2.536,1.04
2017-11-30,-0.732,0.27,1.6180,0.81,6.880,-0.22,-0.770,-1.28,0.4700,-2.29,-0.413,5.36,-0.158,-4.82,3.700,-0.27,1.310,0.00,-0.626,-0.79,1.855,-1.07,1.697,0.00,0.3670,-5.17,2.415,1.12,10.390,0.78,-0.114,5.56,1.3310,-0.67,1.741,-2.85,0.036,16.13,3.917,-0.79,1.885,0.16,0.684,-5.26,2.475,-0.28,2.510,0.60
2017-11-29,-0.730,-0.27,1.6050,0.31,6.895,0.22,-0.780,2.63,0.4810,12.65,-0.392,2.08,-0.166,-2.92,3.710,-0.05,1.310,0.77,-0.631,0.16,1.875,0.00,1.697,-0.41,0.3870,13.82,2.388,2.68,10.310,1.68,-0.108,-10.00,1.3400,6.86,1.792,0.79,0.031,-18.42,3.948,-0.70,1.882,2.23,0.722,6.65,2.482,0.16,2.495,-0.60
2017-11-28,-0.732,0.83,1.6000,-0.12,6.880,-0.29,-0.760,1.33,0.4270,2.64,-0.384,1.86,-0.171,-4.47,3.712,0.35,1.300,-0.76,-0.630,2.11,1.875,-1.00,1.704,-0.23,0.3400,-0.87,2.326,-0.23,10.140,-0.29,-0.120,-13.04,1.2540,0.00,1.778,-0.45,0.038,5.56,3.976,-0.15,1.841,-1.34,0.677,-0.73,2.478,-2.09,2.510,-0.55
2017-11-27,-0.726,2.83,1.6020,-0.18,6.900,-0.36,-0.750,-2.60,0.4160,1.96,-0.377,-3.08,-0.179,-0.56,3.699,0.33,1.310,0.00,-0.617,-0.80,1.894,0.80,1.708,-1.50,0.3430,-5.25,2.331,-0.45,10.170,-0.10,-0.138,10.40,1.2540,0.24,1.786,-2.14,0.036,5.88,3.982,0.68,1.866,-1.06,0.682,-2.71,2.531,-0.35,2.524,0.20
2017-11-26,,,1.6049,0.31,,,-0.770,5.48,,,,,-0.180,-3.74,,,,,,,,,1.734,-0.06,,,2.342,0.07,,,,,,,,,0.034,13.33,3.955,-0.98,1.886,-0.16,,,,,2.519,-0.75
2017-11-25,-0.706,-2.08,,,,,-0.730,-6.41,,,,,,,,,,,,,,,1.735,0.35,0.3620,0.28,,,,,,,,,,,,,3.994,0.28,,,,,2.540,0.12,2.538,1.12
2017-11-24,-0.721,-0.28,1.6000,-0.31,6.925,-0.07,-0.780,1.30,0.4080,4.35,-0.389,-1.52,-0.187,-2.60,3.687,0.19,1.310,0.00,-0.622,-1.11,1.879,0.97,1.729,-0.12,0.3610,4.03,2.340,0.61,10.180,0.89,-0.125,-11.97,1.2510,0.08,1.825,2.82,0.030,15.38,3.983,-0.50,1.889,-0.21,0.701,3.39,2.537,0.67,2.510,-0.63
2017-11-23,-0.723,-0.55,1.6050,0.82,6.930,-0.72,-0.770,-2.53,0.3910,-3.46,-0.395,2.07,-0.192,0.52,3.680,0.19,1.310,-0.76,-0.629,0.16,1.861,0.00,1.731,-0.17,0.3470,-0.86,2.326,0.23,10.090,-0.20,-0.142,2.90,1.2500,-2.19,1.775,0.57,0.026,8.33,4.003,0.25,1.893,-0.58,0.678,-0.29,2.520,-0.83,2.526,-0.36
2017-11-22,-0.727,1.39,1.5920,-1.12,6.980,-0.21,-0.790,1.28,0.4050,-1.22,-0.387,0.78,-0.191,-1.04,3.673,-0.19,1.320,0.00,-0.628,-0.63,1.861,0.70,1.734,-0.17,0.3500,-0.57,2.320,-1.58,10.110,-0.10,-0.138,0.00,1.2780,0.16,1.765,-0.56,0.024,-22.58,3.993,0.76,1.904,-0.78,0.680,2.26,2.541,-0.04,2.535,-0.98
2017-11-21,-0.717,-3.63,1.6100,0.44,6.995,-0.07,-0.780,4.00,0.4100,-5.09,-0.384,-0.52,-0.193,0.00,3.680,0.74,1.320,0.00,-0.632,0.48,1.848,0.43,1.737,0.93,0.3520,-2.76,2.358,-0.45,10.120,-0.49,-0.138,8.66,1.2760,-1.31,1.775,-1.99,0.031,-20.51,3.963,0.00,1.919,-1.84,0.665,-5.41,2.542,-0.20,2.560,0.20
2017-11-20,-0.744,-0.93,1.6030,0.84,7.000,-0.36,-0.750,-11.76,0.4320,0.23,-0.386,-0.52,-0.193,0.52,3.653,0.11,1.320,0.76,-0.629,-2.93,1.840,-0.54,1.721,-0.17,0.3620,0.00,2.368,1.29,10.170,-0.05,-0.127,3.25,1.2930,-0.23,1.811,-1.20,0.039,8.33,3.963,0.41,1.955,0.83,0.703,-1.26,2.547,-0.89,2.555,-0.43
2017-11-19,,,1.5897,-0.02,,,-0.850,0.00,,,,,-0.192,0.00,,,,,,,,,1.724,0.00,,,2.338,-0.30,,,,,,,,,0.036,0.00,,,,,,,,,2.566,-0.58
2017-11-18,,,,,,,-0.850,7.59,,,,,,,,,,,,,,,1.724,0.00,,,,,,,,,,,,,,,,,1.939,0.00,,,2.570,0.00,2.581,-0.31
2017-11-17,-0.751,3.30,1.5900,0.70,7.025,-0.21,-0.790,0.00,0.4310,-7.71,-0.388,1.31,-0.192,-0.52,3.649,-0.19,1.310,-0.76,-0.648,0.78,1.850,-0.54,1.724,0.52,0.3620,-3.47,2.345,-1.27,10.175,-1.21,-0.123,26.80,1.2960,-0.99,1.833,-0.27,0.036,-18.18,3.947,0.25,1.939,-1.62,0.712,-2.06,2.570,0.39,2.589,-0.15
2017-11-16,-0.727,-2.81,1.5790,1.81,7.040,-0.14,-0.790,-1.25,0.4670,0.21,-0.383,0.52,-0.193,1.58,3.656,0.58,1.320,0.00,-0.643,1.10,1.860,1.53,1.715,-0.46,0.3750,-0.27,2.375,2.13,10.300,-1.76,-0.097,7.78,1.3090,1.87,1.838,1.72,0.044,2.33,3.937,-0.78,1.971,3.14,0.727,-1.09,2.560,-0.43,2.593,-0.38
2017-11-15,-0.748,3.74,1.5510,-0.19,,,-0.800,2.56,0.4660,-1.06,-0.381,-1.80,-0.190,1.60,3.635,-0.41,1.320,-1.12,-0.636,0.32,1.832,-0.70,1.723,-0.75,0.3760,-5.53,2.326,-2.09,10.485,-0.19,-0.090,-2.17,1.2850,-2.73,1.807,-0.88,0.043,-15.69,3.968,-0.50,1.911,-1.95,0.735,-2.13,2.571,-1.49,2.603,-2.11
2017-11-14,-0.721,-3.22,1.5540,0.71,7.050,-0.07,-0.780,1.30,0.4710,-0.63,-0.388,-0.26,-0.187,2.19,3.650,0.55,1.335,1.14,-0.634,-0.94,1.845,0.54,1.736,0.64,0.3980,-4.78,2.375,-1.33,10.505,2.14,-0.092,9.52,1.3210,-0.60,1.823,-0.38,0.051,6.25,3.988,0.58,1.949,-1.07,0.751,-4.57,2.610,1.08,2.659,1.14
2017-11-13,-0.745,-0.93,1.5430,0.82,7.055,-0.21,-0.770,5.48,0.4740,-1.46,-0.389,-0.51,-0.183,1.10,3.630,0.55,,,-0.640,0.16,1.835,0.22,1.725,-0.52,0.4180,1.95,2.407,0.37,10.285,0.64,-0.084,21.74,1.3290,-0.89,1.830,-0.87,0.048,0.00,3.965,0.89,,,0.787,0.38,2.582,0.47,2.629,-0.90
2017-11-12,,,1.5304,-0.49,,,-0.730,-6.41,,,,,-0.181,-4.23,,,,,,,,,1.734,0.35,,,2.398,-0.15,,,,,,,,,0.048,20.00,3.930,0.13,,,,,,,2.653,-0.64
2017-11-11,,,,,,,-0.780,0.00,,,,,,,3.610,0.00,,,,,,,1.728,-0.75,,,,,,,,,,,,,,,3.925,0.18,,,,,2.570,0.35,2.670,1.99
2017-11-10,-0.752,-0.27,1.5380,0.85,7.070,0.14,-0.780,-1.27,0.4810,3.00,-0.391,2.36,-0.189,-7.35,3.610,0.28,1.320,1.54,-0.639,0.47,1.831,-0.44,1.741,0.29,0.4100,9.63,2.402,2.66,10.220,1.39,-0.069,-31.00,1.3410,6.01,1.846,1.76,0.040,33.33,3.918,0.38,1.970,1.70,0.784,2.89,2.561,0.95,2.618,0.19
2017-11-09,-0.754,-0.53,1.5250,0.13,7.060,0.00,-0.790,1.28,0.4670,2.41,-0.382,0.00,-0.204,0.49,3.600,0.56,1.300,0.78,-0.636,-1.09,1.839,0.71,1.736,-0.52,0.3740,13.68,2.340,0.24,10.080,0.40,-0.100,-22.48,1.2650,3.10,1.814,4.01,0.030,25.00,3.903,0.26,1.937,0.68,0.762,10.60,2.537,-0.24,2.613,1.12
2017-11-08,-0.758,1.07,1.5230,2.01,7.060,-0.35,-0.780,-17.02,0.4560,4.59,-0.382,0.79,-0.203,5.73,3.580,0.56,1.290,-0.39,-0.643,0.63,1.826,-0.22,1.745,-0.40,0.3290,-0.30,2.334,0.78,10.040,-0.59,-0.129,7.50,1.2270,-0.41,1.744,2.65,0.024,-20.00,3.893,-0.08,1.924,1.64,0.689,-0.43,2.543,0.08,2.584,-0.58
2017-11-07,-0.750,0.54,1.4930,0.54,7.085,0.14,-0.940,23.68,0.4360,-5.01,-0.379,-1.04,-0.192,7.87,3.560,-0.70,1.295,-1.15,-0.639,3.90,1.830,-0.49,1.752,0.52,0.3300,-2.08,2.316,-0.08,10.100,0.50,-0.120,16.50,1.2320,-2.07,1.699,-4.60,0.030,3.45,3.896,0.46,1.893,-1.76,0.692,-5.85,2.541,-0.31,2.599,0.62
2017-11-06,-0.746,-1.97,1.4850,1.03,7.075,-0.14,-0.760,5.56,0.4590,0.22,-0.383,1.06,-0.178,6.59,3.585,-0.08,1.310,-0.76,-0.615,0.65,1.839,-0.33,1.743,0.35,0.3370,-7.42,2.318,-1.08,10.050,-1.33,-0.103,21.18,1.2580,-0.71,1.781,-0.45,0.029,-36.96,3.878,-0.56,1.927,-1.53,0.735,-2.78,2.549,0.67,2.583,0.31
2017-11-05,,,1.4699,-0.01,,,-0.720,-4.00,,,,,-0.167,3.73,,,,,,,,,1.737,0.06,,,2.343,0.46,,,,,,,,,0.046,-17.86,,,,,,,,,2.575,-0.69
2017-11-04,,,,,,,,,,,,,,,,,,,,,1.845,1.10,,,,,,,,,,,,,,,,,,,,,,,2.532,0.28,2.593,0.12
2017-11-03,-0.761,-0.65,1.4700,1.59,7.085,0.28,-0.750,1.35,0.4580,8.79,-0.379,-0.26,,,3.588,-0.06,1.320,2.33,-0.611,0.00,1.825,-1.99,1.736,-1.25,0.3640,-1.89,2.332,-0.69,10.185,2.36,-0.085,7.59,1.2670,0.40,1.789,-0.56,,,3.900,0.28,1.957,-0.05,0.756,-0.13,2.525,-0.16,2.590,-2.67
2017-11-02,-0.766,-0.13,1.4470,0.35,,,-0.740,-1.33,0.4210,-11.18,-0.380,-1.55,-0.161,0.00,3.590,0.25,1.290,-1.53,-0.611,3.04,1.862,-2.15,1.758,-0.06,0.3710,0.27,2.349,-0.99,,,-0.079,16.18,1.2620,-6.10,1.799,-0.06,0.056,-11.11,3.889,0.18,1.958,-0.81,0.757,-1.56,2.529,-0.71,2.661,-1.92
2017-11-01,-0.767,1.32,1.4420,0.91,7.065,0.00,-0.750,0.00,0.4740,6.52,-0.386,5.46,-0.161,1.26,3.581,-0.06,1.310,-4.73,-0.593,-2.15,1.903,0.48,1.759,0.74,0.3700,1.65,2.372,-0.23,9.950,0.51,-0.068,-5.56,1.3440,0.83,1.800,-1.37,0.063,-3.08,3.882,-0.87,1.974,1.13,0.769,1.32,2.547,-0.82,2.713,1.19
2017-10-31,-0.757,-2.07,1.4290,0.78,7.065,-0.42,-0.750,13.64,0.4450,3.49,-0.366,1.10,-0.159,3.25,3.583,0.73,1.375,-0.36,-0.606,0.83,1.894,0.74,1.746,-0.91,0.3640,-1.09,2.378,0.30,9.900,0.20,-0.072,9.09,1.3330,-0.22,1.825,-1.19,0.065,-5.80,3.916,0.67,1.952,-0.20,0.759,-1.04,2.568,1.86,2.681,-1.79
2017-10-30,-0.773,-1.90,1.4180,-0.21,7.095,0.07,-0.660,-4.35,0.4300,-2.27,-0.362,4.02,-0.154,0.00,3.557,0.48,1.380,0.00,-0.601,0.17,1.880,0.80,1.762,-1.07,0.3680,-5.88,2.370,-1.43,9.880,1.44,-0.066,34.69,1.3360,-1.62,1.847,-5.28,0.069,0.00,3.890,1.73,1.956,-1.61,0.767,-4.18,2.521,-0.55,2.730,-0.40
2017-10-29,-0.788,3.01,1.4210,0.21,7.090,0.00,-0.690,-6.76,0.4400,2.80,-0.348,0.00,-0.154,3.36,3.540,0.00,1.380,0.00,-0.600,1.35,1.865,0.00,1.781,0.51,0.3910,1.82,2.405,-0.45,9.740,0.00,-0.049,0.00,1.3580,0.67,1.950,0.21,0.069,-2.82,3.824,0.00,1.988,0.00,0.800,0.44,2.535,0.00,2.741,-0.72
2017-10-28,,,,,,,,,,,,,,,,,,,,,,,1.772,-0.67,,,,,,,,,,,,,,,,,,,,,2.535,-0.16,2.761,-0.68
2017-10-27,-0.765,-0.26,1.4180,-0.42,7.090,-0.70,-0.740,0.00,0.4280,-2.95,-0.348,2.65,-0.149,1.36,3.540,0.37,1.380,-0.72,-0.592,2.07,1.865,1.19,1.784,0.06,0.3840,-7.91,2.415,-1.92,9.740,-0.66,-0.049,96.00,1.3490,-2.60,1.946,-0.56,0.071,2.90,3.824,0.82,1.988,-2.21,0.797,-7.22,2.539,-0.16,2.780,0.00
2017-10-26,-0.767,5.36,1.4240,0.35,7.140,1.35,-0.740,2.78,0.4410,-3.50,-0.339,2.11,-0.147,3.52,3.527,0.26,1.390,0.00,-0.580,0.87,1.843,1.77,1.783,-1.11,0.4170,-13.31,2.463,1.13,9.805,1.76,-0.025,733.33,1.3850,-1.70,1.957,-3.79,0.069,-1.43,3.793,0.69,2.033,-0.64,0.859,-3.81,2.543,1.60,2.780,-0.11
2017-10-25,-0.728,-2.02,1.4190,0.00,7.045,-0.35,-0.720,-2.70,0.4570,4.58,-0.332,1.53,-0.142,-0.70,3.518,0.46,1.390,1.46,-0.575,-1.71,1.811,0.00,1.803,-2.49,0.4810,0.63,2.435,0.60,9.635,-0.67,-0.003,-76.92,1.4090,3.91,2.034,-0.88,0.070,0.00,3.767,0.91,2.046,-0.92,0.893,0.79,2.503,1.91,2.783,0.00
2017-10-24,-0.743,1.23,1.4190,0.42,7.070,0.14,-0.740,12.12,0.4370,5.05,-0.327,0.31,-0.143,-0.69,3.502,0.29,1.370,-2.49,-0.585,1.74,1.811,0.50,1.849,0.71,0.4780,10.14,2.421,2.14,9.700,-0.10,-0.013,-58.06,1.3560,3.20,2.052,2.29,0.070,-1.41,3.733,-0.03,2.065,2.13,0.886,4.48,2.456,-0.20,2.783,-0.93
2017-10-23,-0.734,-0.68,1.4130,-0.22,7.060,-0.07,-0.660,-4.35,0.4160,-2.35,-0.326,0.93,-0.144,2.13,3.492,-0.43,1.405,-0.35,-0.575,-2.54,1.802,-1.53,1.836,0.60,0.4340,-3.34,2.370,-0.98,9.710,0.78,-0.031,-18.42,1.3140,-1.05,2.006,-2.10,0.071,-11.25,3.734,0.00,2.022,-0.39,0.848,-1.75,2.461,-0.36,2.809,-0.57
2017-10-22,-0.739,0.00,1.4161,-0.20,7.065,0.00,-0.690,4.55,0.4260,0.71,-0.323,0.00,-0.141,-3.42,3.507,0.00,1.410,0.00,-0.590,0.00,1.830,0.00,1.825,-0.33,0.4490,0.00,2.394,0.45,9.635,0.00,-0.038,26.67,1.3280,-0.23,2.049,0.15,0.080,9.59,3.734,0.00,2.030,0.05,0.863,0.13,2.470,0.00,2.825,-0.25
2017-10-21,-0.739,1.79,,,,,,,,,,,,,,,,,,,,,1.831,-0.05,0.4490,-1.32,,,,,,,,,,,,,,,,,,,2.470,-0.04,2.832,1.72
2017-10-20,-0.726,-0.27,1.4190,0.92,7.065,0.28,-0.660,-28.26,0.4230,3.93,-0.323,1.25,-0.146,0.69,3.507,-0.17,1.410,-1.05,-0.590,-1.17,1.830,8.61,1.832,0.83,0.4550,14.90,2.383,2.80,9.635,0.05,-0.030,-58.33,1.3310,3.82,2.046,0.64,0.073,12.31,3.734,0.03,2.029,0.84,0.862,6.68,2.471,1.73,2.784,0.18
2017-10-19,-0.728,-2.41,1.4060,-0.57,7.045,-0.56,-0.920,31.43,0.4070,-3.78,-0.319,0.63,-0.145,5.84,3.513,0.00,1.425,-0.35,-0.597,-0.50,1.685,0.00,1.817,0.33,0.3960,-2.46,2.318,-1.15,9.630,-0.82,-0.072,5.88,1.2820,-2.66,2.033,-0.49,0.065,-4.41,3.733,-0.40,2.012,-1.23,0.808,0.75,2.429,1.55,2.779,1.61
2017-10-18,-0.746,-1.45,1.4140,0.35,7.085,0.07,-0.700,-5.41,0.4230,8.74,-0.317,-1.55,-0.137,-0.72,3.513,0.09,1.430,0.00,-0.600,-0.17,1.685,-0.65,1.811,-0.11,0.4060,10.63,2.345,1.87,9.710,-0.21,-0.068,-13.92,1.3170,3.13,2.043,2.05,0.068,-1.45,3.748,0.35,2.037,1.04,0.802,2.95,2.392,-0.37,2.735,-1.33
2017-10-17,-0.757,-0.39,1.4090,-0.14,7.080,-0.35,-0.740,4.23,0.3890,-7.38,-0.322,0.31,-0.138,-3.50,3.510,0.09,1.430,0.35,-0.601,-0.83,1.696,0.24,1.813,0.17,0.3670,-0.81,2.302,-0.16,9.730,-1.12,-0.079,23.44,1.2770,-4.49,2.002,-1.38,0.069,9.52,3.735,0.84,2.016,-0.69,0.779,-1.77,2.401,0.25,2.772,0.36
2017-10-16,-0.760,1.60,1.4110,1.28,7.105,0.35,-0.710,-2.74,0.4200,-2.55,-0.321,-5.87,-0.143,-1.38,3.507,0.11,1.425,-0.35,-0.606,1.85,1.692,1.26,1.810,-0.06,0.3700,-8.64,2.305,0.70,9.840,0.20,-0.064,52.38,1.3370,-2.41,2.030,-2.64,0.063,6.78,3.704,0.60,2.030,-0.34,0.793,-3.88,2.395,0.21,2.762,-0.75
2017-10-15,,,1.3931,-0.21,,,,,,,,,-0.145,2.84,,,,,,,,,1.811,0.67,,,2.289,0.63,,,,,,,,,0.059,-9.23,,,,,,,,,2.783,-0.11
2017-10-14,,,,,,,,,,,,,,,,,,,,,,,1.799,-0.22,,,,,,,,,,,,,,,,,,,,,2.390,-0.04,2.786,-0.75
2017-10-13,-0.748,1.91,1.3960,-0.71,7.080,-0.49,-0.730,-1.35,0.4310,0.23,-0.341,1.19,-0.141,3.68,3.503,0.09,1.430,0.70,-0.595,-0.50,1.671,0.42,1.803,0.11,0.4050,-9.19,2.275,-2.00,9.820,-0.10,-0.042,61.54,1.3700,-0.80,2.085,-1.47,0.065,-1.52,3.682,0.14,2.037,-2.11,0.825,-4.29,2.391,0.08,2.807,-0.32
2017-10-12,-0.734,0.82,1.4060,0.14,,,-0.740,4.23,0.4300,1.65,-0.337,2.43,-0.136,-5.56,3.500,-0.37,1.420,-0.70,-0.598,1.70,1.664,-0.24,1.801,-0.83,0.4460,-4.29,2.321,-1.37,,,-0.026,30.00,1.3810,-0.07,2.116,-2.35,0.066,4.76,3.677,0.08,2.081,-1.42,0.862,-2.16,2.389,-1.20,2.816,-0.78
